RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,bd,Month,zhvi
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,250520
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,343800
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,251868
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2017-10-31,463381
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,513229
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,393961
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,282884
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2017-10-31,240840
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,387210
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,348036
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2017-10-31,322423
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-10-31,487589
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2017-10-31,387284
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,322339
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2017-10-31,397356
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,290786
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,401869
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,291131
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2017-10-31,620291
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,606468
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,494848
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,359321
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2017-10-31,296067
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,462152
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,429249
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2017-10-31,451787
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-10-31,622653
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2017-11-30,215854
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,295158
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2017-11-30,161265
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,139771
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,125736
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,182387
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2017-11-30,432918
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,249086
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,201692
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2017-11-30,138791
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,107720
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,196077
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2017-11-30,235690
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-11-30,270196
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2017-11-30,209350
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,175677
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2017-11-30,183974
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,170984
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,207156
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,182104
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2017-11-30,236267
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,296601
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,203729
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,174402
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2017-11-30,179189
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,215218
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,209204
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2017-11-30,196133
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-11-30,313799
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2017-11-30,247577
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,230123
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2017-11-30,241725
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,205875
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,265993
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,214824
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2017-11-30,344375
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,407527
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,255025
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,218244
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2017-11-30,202053
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,296017
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,259693
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2017-11-30,278302
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-11-30,397254
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2017-11-30,306675
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,281897
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2017-11-30,309740
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,253754
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,348682
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,255629
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2017-11-30,469510
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,520914
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,398074
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,286482
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2017-11-30,244111
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,392296
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,352720
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2017-11-30,326121
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-11-30,493550
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2017-11-30,391771
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,326223
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2017-11-30,402433
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,294140
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,407317
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,294995
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2017-11-30,628095
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,614754
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,499128
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,364348
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2017-11-30,300261
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,468000
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,433958
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2017-11-30,456139
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-11-30,631027
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2017-12-31,217145
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,299567
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2017-12-31,163117
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,141125
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,126185
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,183961
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2017-12-31,441879
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,252641
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,205663
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2017-12-31,139712
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,108861
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,200007
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2017-12-31,238373
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2017-12-31,272960
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2017-12-31,211729
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,177800
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2017-12-31,186886
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,173110
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,209412
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,184141
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2017-12-31,239046
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,300833
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,206002
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,175924
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2017-12-31,181884
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,217104
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,211750
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2017-12-31,198983
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2017-12-31,316625
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2017-12-31,249969
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,232409
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2017-12-31,244282
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,208263
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,269094
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,216967
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2017-12-31,347898
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,412719
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,257252
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,220568
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2017-12-31,204288
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,298785
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,262342
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2017-12-31,281387
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2017-12-31,400722
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2017-12-31,309477
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,284483
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2017-12-31,312561
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,256370
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,351776
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,258880
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2017-12-31,474199
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,526733
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,401151
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,289183
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2017-12-31,246579
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,395495
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,355870
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2017-12-31,328973
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2017-12-31,497347
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2017-12-31,394901
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,329215
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2017-12-31,406232
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,296932
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,411165
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,297834
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2017-12-31,634165
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,621326
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,502869
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,368056
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2017-12-31,303736
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,471932
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,437432
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2017-12-31,460677
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2017-12-31,636326
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2018-01-31,218661
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,302437
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2018-01-31,164258
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,142479
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,126830
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,184831
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2018-01-31,448396
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,255491
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,210478
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2018-01-31,138919
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,110909
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,204002
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2018-01-31,243620
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-01-31,273052
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2018-01-31,213880
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,179464
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2018-01-31,188907
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,174925
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,211489
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,186108
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2018-01-31,241865
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,304777
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,208318
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,177733
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2018-01-31,183585
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,218964
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,214648
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2018-01-31,202478
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-01-31,319081
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2018-01-31,252606
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,234957
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2018-01-31,246922
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,210887
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,271993
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,219089
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2018-01-31,350990
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,418189
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,259847
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,223047
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2018-01-31,206471
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,301596
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,264929
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2018-01-31,284376
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-01-31,404621
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2018-01-31,312231
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,287167
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2018-01-31,315339
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,259183
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,354354
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,261488
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2018-01-31,477988
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,534095
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,404716
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,291809
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2018-01-31,248901
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,398844
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,359159
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2018-01-31,331935
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-01-31,502929
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2018-01-31,398125
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,332404
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,5,2018-01-31,409869
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,300812
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,414978
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,301047
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,5,2018-01-31,640028
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,629596
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,507005
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,371601
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,5,2018-01-31,307666
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,475505
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,441414
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,5,2018-01-31,464940
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,5,2018-01-31,644374
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,1,2018-02-28,221950
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,303772
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,1,2018-02-28,164821
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,143337
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,128136
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,184671
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,1,2018-02-28,452105
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,257005
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,214801
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,1,2018-02-28,138017
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,113106
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,206957
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,1,2018-02-28,247105
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,1,2018-02-28,273169
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,2,2018-02-28,215257
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,180191
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,2,2018-02-28,189739
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,175886
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,213206
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,187793
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,2,2018-02-28,243454
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,308314
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,210086
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,178975
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,2,2018-02-28,184640
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,220483
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,217001
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,2,2018-02-28,205127
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,2,2018-02-28,321481
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,3,2018-02-28,254537
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,236839
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,3,2018-02-28,248733
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,212940
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,273942
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,220824
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,3,2018-02-28,352695
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,421797
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,261947
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,224886
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,3,2018-02-28,208245
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,303580
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,267008
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,3,2018-02-28,286610
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,3,2018-02-28,407462
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,4,2018-02-28,314141
94282,613,83709,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,288952
94248,1058,83642,Zip,ID,ID,Meridian,Boise City,Ada County,4,2018-02-28,317125
94277,1510,83704,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,261273
94279,1917,83706,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,356319
94278,3270,83705,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,263505
94227,3433,83616,Zip,ID,ID,Eagle,Boise City,Ada County,4,2018-02-28,480355
94275,3915,83702,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,539150
94286,4143,83714,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,406969
94285,4151,83713,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,293681
94241,5801,83634,Zip,ID,ID,Kuna,Boise City,Ada County,4,2018-02-28,250686
94288,6246,83716,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,401126
94276,6426,83703,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,361627
94265,9164,83669,Zip,ID,ID,Star,Boise City,Ada County,4,2018-02-28,334228
94284,10085,83712,Zip,ID,ID,Boise,Boise City,Ada County,4,2018-02-28,506806
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County,5,2018-02-28,400422
